,position,token,information_gain,total_ocurences,total_flaky_occurences,total_nonflaky_occurences
705,705,getmessagetype,0.0,3,3,0
706,706,getmethod,0.0,21,21,0
707,707,getmostrecentdump,0.0,1,1,0
708,708,getnavmesh,0.0,1,1,0
709,709,getnumberfailedpublications,0.0,1,1,0
710,710,getobject,0.0,3,3,0
711,711,getoperation,0.0,2,2,0
712,712,getovertimetook,0.0,1,1,0
713,713,getpagerevision,0.0,1,1,0
714,714,getparameter,0.0,23,23,0
715,715,getparams,0.0,1,1,0
716,716,getpath,0.0,2,2,0
717,717,getpathinfo,0.0,3,3,0
718,718,getpojoclass,0.0,1,1,0
719,719,getproperty,0.0,5,5,0
720,720,getpropertyrevision,0.0,1,1,0
721,721,getproxy,0.0,8,8,0
722,722,getqueue,0.0,1,1,0
723,723,getreason,0.0,1,1,0
724,724,getreasonphrase,0.0,1,1,0
725,725,getregistryprotocol,0.0,2,2,0
726,726,getresourceasstream,0.0,1,1,0
727,727,getresponse,0.0,1,1,0
728,728,getresult,0.0,2,2,0
729,729,getresults,0.0,1,1,0
730,730,getrows,0.0,2,2,0
731,731,gets,0.0,1,1,0
732,732,getserialdate,0.0,1,1,0
733,733,getsimplename,0.0,1,1,0
734,734,getsize,0.0,4,4,0
735,735,getsizeunpublishedlist,0.0,1,1,0
736,736,getsource,0.0,2,2,0
737,737,getsslsocketfactory,0.0,1,1,0
738,738,getstack,0.0,2,2,0
739,739,getstatus,0.0,15,15,0
740,740,getstring,0.0,2,2,0
741,741,getsubsystemxml,0.0,2,2,0
742,742,gettile,0.0,1,1,0
743,743,gettilecache,0.0,1,1,0
744,744,gettilecount,0.0,1,1,0
745,745,gettime,0.0,6,6,0
746,746,gettotal,0.0,3,3,0
747,747,gettotaldocsovertimeprocessing,0.0,1,1,0
748,748,gettotaldocsprocessingexpired,0.0,1,1,0
749,749,gettotalrevisioncount,0.0,3,3,0
750,750,geturi,0.0,2,2,0
751,751,geturl,0.0,4,4,0
752,752,geturlencodedwithspace,0.0,1,1,0
753,753,getusername,0.0,1,1,0
754,754,getvalue,0.0,2,2,0
755,755,getversion,0.0,1,1,0
756,756,getwarnevents,0.0,1,1,0
757,757,getwebsocketcontainer,0.0,1,1,0
758,758,getwithescapedmappedqueryparams,0.0,1,1,0
759,759,getwithmappedqueryparams,0.0,1,1,0
760,760,getwithvarargsqueryparams,0.0,1,1,0
761,761,getworker,0.0,1,1,0
762,762,getwriteattributeoperation,0.0,1,1,0
763,763,getwriter,0.0,1,1,0
764,764,giveemptyresponse,0.0,1,1,0
765,765,given,0.0,3,3,0
766,766,global/a,0.0,2,2,0
767,767,gmtcreate,0.0,2,2,0
768,768,go,0.0,1,1,0
769,769,got,0.0,1,1,0
770,770,group,0.0,4,4,0
771,771,hackservice,0.0,1,1,0
772,772,haha,0.0,1,1,0
773,773,handle,0.0,25,25,0
774,774,handleinternal,0.0,2,2,0
775,775,handlenetworkerror,0.0,1,1,0
776,776,hasinitialcontextfactorybuilder,0.0,1,1,0
777,777,hassize,0.0,15,15,0
778,778,have,0.0,6,6,0
779,779,head,0.0,4,4,0
780,780,header,0.0,2,2,0
781,781,headwithescapedmappedqueryparams,0.0,1,1,0
782,782,headwithescapedvarargsqueryparams,0.0,1,1,0
783,783,hello,0.0,2,2,0
784,784,hfut,0.0,1,1,0
785,785,hi,0.0,3,3,0
786,786,hi/there,0.0,1,1,0
787,787,hola,0.0,2,2,0
788,788,host,0.0,5,5,0
789,789,hoststatus,0.0,1,1,0
790,790,hoststatuses,0.0,1,1,0
791,791,http,0.0,5,5,0
792,792,http_ok,0.0,25,25,0
793,793,https,0.0,3,3,0
794,794,httpstatus,0.0,1,1,0
795,795,i<10,0.0,1,1,0
796,796,i=0,0.0,1,1,0
797,797,ibm,0.0,1,1,0
798,798,id,0.0,8,8,0
799,799,idemoservice,0.0,1,1,0
800,800,ids,0.0,1,1,0
801,801,if,0.0,3,3,0
802,802,implement,0.0,2,2,0
803,803,importldapusers,0.0,1,1,0
804,804,in,0.0,8,8,0
805,805,increasedtime,0.0,1,1,0
806,806,increasingtime,0.0,1,1,0
807,807,incrementandget,0.0,2,2,0
808,808,ineventcount,0.0,1,1,0
809,809,inevents,0.0,1,1,0
810,810,info,0.0,5,5,0
811,811,init,0.0,7,7,0
812,812,initialcontext,0.0,4,4,0
813,813,initialize,0.0,1,1,0
814,814,initparams,0.0,4,4,0
815,815,initportletconfig,0.0,4,4,0
816,816,initrequest,0.0,4,4,0
817,817,inputhandler,0.0,1,1,0
818,818,inputparams,0.0,11,11,0
819,819,insert,0.0,1,1,0
820,820,instance,0.0,7,7,0
821,821,instanceof,0.0,2,2,0
822,822,int,0.0,1,1,0
823,823,integer,0.0,3,3,0
824,824,interfaces,0.0,1,1,0
825,825,into,0.0,1,1,0
826,826,intstream,0.0,1,1,0
827,827,intvalue,0.0,2,2,0
828,828,invocation,0.0,3,3,0
829,829,invoke,0.0,5,5,0
830,830,invoker,0.0,6,6,0
831,831,io,0.0,3,3,0
832,832,io-error,0.0,1,1,0
833,833,isavailable,0.0,3,3,0
834,834,isclosed,0.0,1,1,0
835,835,isclosing,0.0,1,1,0
836,836,isconnected,0.0,1,1,0
837,837,isdisposed,0.0,1,1,0
838,838,isempty,0.0,6,6,0
839,839,isequalto,0.0,18,18,0
840,840,isgreaterthan,0.0,1,1,0
841,841,isnotnull,0.0,3,3,0
842,842,isnull,0.0,7,7,0
843,843,isopen,0.0,2,2,0
844,844,isovertime,0.0,2,2,0
845,845,ispresent,0.0,1,1,0
846,846,issameas,0.0,5,5,0
847,847,isscheduled,0.0,1,1,0
848,848,issuccessful,0.0,1,1,0
849,849,issuccessfulboot,0.0,1,1,0
850,850,istrue,0.0,2,2,0
851,851,it,0.0,5,5,0
852,852,iterator,0.0,4,4,0
853,853,java,0.0,10,10,0
854,854,javamailsender,0.0,1,1,0
855,855,jboss,0.0,1,1,0
856,856,jboss-as-naming,0.0,1,1,0
857,857,jndipermission,0.0,21,21,0
858,858,job,0.0,1,1,0
859,859,jobapifactory,0.0,2,2,0
860,860,jobregistry,0.0,2,2,0
861,861,join,0.0,5,5,0
862,862,joining,0.0,1,1,0
863,863,joinlatch,0.0,1,1,0
864,864,js,0.0,1,1,0
865,865,json,0.0,13,13,0
866,866,jsonserializermaptest,0.0,1,1,0
867,867,just,0.0,2,2,0
868,868,k,0.0,2,2,0
869,869,k1,0.0,1,1,0
870,870,k2,0.0,2,2,0
871,871,k3,0.0,1,1,0
872,872,k4,0.0,1,1,0
873,873,k5,0.0,1,1,0
874,874,k6,0.0,1,1,0
875,875,key,0.0,6,6,0
876,876,lang,0.0,2,2,0
877,877,last,0.0,1,1,0
878,878,last_mode,0.0,2,2,0
879,879,lasterror,0.0,1,1,0
880,880,latch,0.0,2,2,0
881,881,layerbuilder,0.0,1,1,0
882,882,layers,0.0,1,1,0
883,883,lcw2004@163,0.0,1,1,0
884,884,ldapauthenticationprovider,0.0,1,1,0
885,885,ldaptemplate,0.0,1,1,0
886,886,leave,0.0,2,2,0
887,887,leavelatch,0.0,1,1,0
888,888,leaving,0.0,1,1,0
889,889,left,0.0,2,2,0
890,890,limit,0.0,2,2,0
891,891,link,0.0,2,2,0
892,892,linkname,0.0,2,2,0
893,893,list,0.0,9,9,0
894,894,listbindings,0.0,6,6,0
895,895,listener,0.0,2,2,0
896,896,listresults,0.0,1,1,0
897,897,load,0.0,1,1,0
898,898,loadbeandefinitions,0.0,1,1,0
899,899,loaded,0.0,1,1,0
900,900,loaduserbyusername,0.0,2,2,0
901,901,localhost,0.0,5,5,0
902,902,log,0.0,3,3,0
903,903,logger,0.0,2,2,0
904,904,loggers,0.0,1,1,0
905,905,loghelper,0.0,1,1,0
906,906,make,0.0,2,2,0
907,907,map,0.0,5,5,0
908,908,maps,0.0,2,2,0
909,909,membership,0.0,2,2,0
910,910,membershipfactory,0.0,2,2,0
911,911,memcached,0.0,1,1,0
912,912,memcachedport,0.0,1,1,0
913,913,memory_limit,0.0,1,1,0
914,914,meshed,0.0,1,1,0
915,915,message,0.0,7,7,0
916,916,message-echo-hi,0.0,1,1,0
917,917,messageendpoint,0.0,1,1,0
918,918,messagelatch,0.0,1,1,0
919,919,messagereceived,0.0,1,1,0
920,920,messages,0.0,7,7,0
921,921,method,0.0,24,24,0
922,922,method1,0.0,1,1,0
923,923,mock,0.0,11,11,0
924,924,mockactionfactory,0.0,4,4,0
925,925,mockchannel,0.0,4,4,0
926,926,mockconfig,0.0,4,4,0
927,927,mockfluentd,0.0,1,1,0
928,928,mockinvocation,0.0,2,2,0
929,929,mockinvoker,0.0,3,3,0
930,930,mockito,0.0,1,1,0
931,931,mocklocaldumpfile,0.0,2,2,0
932,932,mockrequest,0.0,4,4,0
933,933,mockresponse,0.0,4,4,0
934,934,mocksession,0.0,2,2,0
935,935,mode,0.0,4,4,0
936,936,mode_param,0.0,4,4,0
937,937,modeldescriptionconstants,0.0,3,3,0
938,938,modeltestcontrollerversion,0.0,2,2,0
939,939,modeltestutils,0.0,3,3,0
940,940,modelversion,0.0,2,2,0
941,941,mongoclient,0.0,4,4,0
942,942,more,0.0,2,2,0
943,943,mqtt_server_host,0.0,5,5,0
944,944,mqtt_server_port,0.0,5,5,0
945,945,mqttconnectreturncode,0.0,2,2,0
946,946,msg,0.0,5,5,0
947,947,msg_05,0.0,1,1,0
948,948,msgpack,0.0,1,1,0
949,949,mt,0.0,1,1,0
950,950,multi-thread,0.0,1,1,0
951,951,must,0.0,3,3,0
952,952,mwrevision,0.0,1,1,0
953,953,mwrpallstats,0.0,1,1,0
954,954,mwrpstats,0.0,2,2,0
955,955,my,0.0,3,3,0
956,956,myuserdetailsservice,0.0,20,20,0
957,957,name,0.0,38,38,0
958,958,namenotfoundexception,0.0,3,3,0
959,959,namespace,0.0,2,2,0
960,960,naming,0.0,1,1,0
961,961,namingbindingresourcedefinition,0.0,1,1,0
962,962,namingevent,0.0,5,5,0
963,963,namingextension,0.0,2,2,0
964,964,namingmanager,0.0,1,1,0
965,965,namingstore,0.0,11,11,0
966,966,namingsubsystemmodel,0.0,3,3,0
967,967,nanotime,0.0,1,1,0
968,968,nashornsandboxes,0.0,2,2,0
969,969,neitheroverriddennorannotated,0.0,1,1,0
970,970,neitheroverriddennorannotatedevents,0.0,1,1,0
971,971,nested/test,0.0,1,1,0
972,972,new,0.0,2,2,0
973,973,newaddr,0.0,1,1,0
974,974,newby,0.0,1,1,0
975,975,newclient,0.0,1,1,0
976,976,newconcurrentmap,0.0,2,2,0
977,977,newfield1,0.0,2,2,0
978,978,newfixedthreadpool,0.0,2,2,0
979,979,newreferenceable,0.0,1,1,0
980,980,newregistryurl,0.0,3,3,0
981,981,newsinglethreadexecutor,0.0,2,2,0
982,982,newvalue,0.0,2,2,0
983,983,next,0.0,4,4,0
984,984,nmeamessage,0.0,2,2,0
985,985,nns,0.0,1,1,0
986,986,no,0.0,7,7,0
987,987,nodes,0.0,1,1,0
988,988,noinspection,0.0,2,2,0
989,989,non-constructable,0.0,1,1,0
990,990,nonserializableclassclass,0.0,1,1,0
991,991,nonserialized,0.0,2,2,0
992,992,nonserializedparameter,0.0,1,1,0
993,993,not,0.0,16,16,0
994,994,note,0.0,2,2,0
995,995,notify,0.0,2,2,0
996,996,notnullvalue,0.0,1,1,0
997,997,now,0.0,3,3,0
998,998,nr,0.0,1,1,0
999,999,nrrecords,0.0,1,1,0
1000,1000,num_iterations,0.0,1,1,0
1001,1001,number,0.0,21,21,0
1002,1002,o,0.0,1,1,0
1003,1003,o={},0.0,1,1,0
1004,1004,obj,0.0,4,4,0
1005,1005,object,0.0,6,6,0
1006,1006,objectlistener,0.0,4,4,0
1007,1007,observer,0.0,6,6,0
1008,1008,observerrule,0.0,2,2,0
1009,1009,occured,0.0,4,4,0
1010,1010,offer,0.0,1,1,0
1011,1011,offset,0.0,1,1,0
1012,1012,ofseconds,0.0,1,1,0
1013,1013,on,0.0,4,4,0
1014,1014,once,0.0,4,4,0
1015,1015,onclose,0.0,2,2,0
1016,1016,oncomplete,0.0,2,2,0
1017,1017,one,0.0,2,2,0
1018,1018,onelevellistener,0.0,4,4,0
1019,1019,oneof,0.0,2,2,0
1020,1020,onerror,0.0,3,3,0
1021,1021,onjoin,0.0,2,2,0
1022,1022,onleave,0.0,2,2,0
1023,1023,only,0.0,4,4,0
1024,1024,onmessage,0.0,3,3,0
1025,1025,onopen,0.0,3,3,0
1026,1026,onrequestto,0.0,1,1,0
1027,1027,onstart,0.0,2,2,0
1028,1028,onsuccess,0.0,2,2,0
1029,1029,op,0.0,3,3,0
1030,1030,open,0.0,1,1,0
1031,1031,operations,0.0,2,2,0
1032,1032,optional,0.0,2,2,0
1033,1033,or,0.0,1,1,0
1034,1034,order,0.0,3,3,0
1035,1035,orderby,0.0,2,2,0
1036,1036,ordinal,0.0,1,1,0
1037,1037,org,0.0,5,5,0
1038,1038,other,0.0,2,2,0
1039,1039,our,0.0,2,2,0
1040,1040,outputparams,0.0,21,21,0
1041,1041,outputstream,0.0,1,1,0
1042,1042,override,0.0,2,2,0
1043,1043,overtimeprocessingdocs,0.0,2,2,0
1044,1044,owner,0.0,7,7,0
1045,1045,owner_foo,0.0,4,4,0
1046,1046,p=mh00000000000,0.0,1,1,0
1047,1047,page,0.0,1,1,0
1048,1048,pageable,0.0,13,13,0
1049,1049,parse,0.0,5,5,0
1050,1050,parseday,0.0,1,1,0
1051,1051,parsedresult,0.0,2,2,0
1052,1052,parseint,0.0,1,1,0
1053,1053,parseinternal_cacheconfigwithexpiration_returnsconfiguredcachethatrespectexpiration,0.0,1,1,0
1054,1054,parseobject,0.0,6,6,0
1055,1055,parser,0.0,2,2,0
1056,1056,pass,0.0,1,1,0
1057,1057,path,0.0,5,5,0
1058,1058,pathaddress,0.0,1,1,0
1059,1059,paths,0.0,7,7,0
1060,1060,pause,0.0,2,2,0
1061,1061,pauseandresumeshouldwork,0.0,1,1,0
1062,1062,paused,0.0,2,2,0
1063,1063,permission,0.0,1,1,0
1064,1064,permissions,0.0,21,21,0
1065,1065,persistence,0.0,4,4,0
1066,1066,persistephemeralsequential,0.0,1,1,0
1067,1067,pipeline,0.0,2,2,0
1068,1068,pipelineexecutor,0.0,2,2,0
1069,1069,pipelineexecutormetrics,0.0,2,2,0
1070,1070,pipes,0.0,1,1,0
1071,1071,pluginref,0.0,2,2,0
1072,1072,pojoclassfactory,0.0,1,1,0
1073,1073,poll,0.0,1,1,0
1074,1074,popowner,0.0,4,4,0
1075,1075,port,0.0,5,5,0
1076,1076,portletactionconstants,0.0,2,2,0
1077,1077,portletmode,0.0,4,4,0
1078,1078,ports,0.0,1,1,0
1079,1079,post,0.0,5,5,0
1080,1080,postwithmappedqueryparams,0.0,1,1,0
1081,1081,postwithnumericqueryparams,0.0,1,1,0
1082,1082,preparegetallusermock,0.0,1,1,0
1083,1083,preparing,0.0,1,1,0
1084,1084,price,0.0,1,1,0
1085,1085,print,0.0,1,1,0
1086,1086,printf,0.0,2,2,0
1087,1087,printstacktrace,0.0,8,8,0
1088,1088,process,0.0,3,3,0
1089,1089,processaction,0.0,2,2,0
1090,1090,processallrecentrevisiondumps,0.0,1,1,0
1091,1091,processdump,0.0,1,1,0
1092,1092,processmostrecentmaindump,0.0,1,1,0
1093,1093,processor,0.0,2,2,0
1094,1094,programaticerrorendpoint,0.0,1,1,0
1095,1095,progresstrackerfactory,0.0,1,1,0
1096,1096,prop,0.0,1,1,0
1097,1097,propagate,0.0,6,6,0
1098,1098,properties,0.0,3,3,0
1099,1099,protocol=foo,0.0,1,1,0
1100,1100,protocols,0.0,3,3,0
1101,1101,protocolutils,0.0,1,1,0
1102,1102,provider,0.0,1,1,0
1103,1103,proxy,0.0,11,11,0
1104,1104,proxyfactory,0.0,2,2,0
1105,1105,publication,0.0,2,2,0
1106,1106,publicationfailed,0.0,1,1,0
1107,1107,publish,0.0,1,1,0
1108,1108,publishedobject1,0.0,1,1,0
1109,1109,publisher,0.0,1,1,0
1110,1110,pushowner,0.0,4,4,0
1111,1111,put,0.0,41,41,0
1112,1112,putwithescapedmappedqueryparams,0.0,1,1,0
1113,1113,putwithescapedvarargsqueryparams,0.0,1,1,0
1114,1114,putwithvarargsqueryparams,0.0,1,1,0
1115,1115,q,0.0,5,5,0
1116,1116,query,0.0,4,4,0
1117,1117,query1,0.0,1,1,0
1118,1118,queue,0.0,2,2,0
1119,1119,queuedeclare,0.0,1,1,0
1120,1120,queuename,0.0,1,1,0
1121,1121,quickmessage,0.0,1,1,0
1122,1122,r,0.0,2,2,0
1123,1123,randomalphastring,0.0,2,2,0
1124,1124,randomport,0.0,1,1,0
1125,1125,range,0.0,2,2,0
1126,1126,rdatafromstring,0.0,1,1,0
1127,1127,re-attempt,0.0,1,1,0
1128,1128,read,0.0,2,2,0
1129,1129,reader,0.0,2,2,0
1130,1130,readobject,0.0,2,2,0
1131,1131,readresource,0.0,1,1,0
1132,1132,rebind,0.0,5,5,0
1133,1133,receive,0.0,3,3,0
1134,1134,received,0.0,3,3,0
1135,1135,receivedorder,0.0,1,1,0
1136,1136,receivedtotal,0.0,1,1,0
1137,1137,ref,0.0,1,1,0
1138,1138,refer,0.0,9,9,0
1139,1139,reference,0.0,6,6,0
1140,1140,referenceable,0.0,2,2,0
1141,1141,register,0.0,2,2,0
1142,1142,registerbeandefinition,0.0,1,1,0
1143,1143,registered,0.0,1,1,0
1144,1144,registerentitydocumentprocessor,0.0,1,1,0
1145,1145,registermwrevisionprocessor,0.0,3,3,0
1146,1146,registration,0.0,2,2,0
1147,1147,registry,0.0,5,5,0
1148,1148,registryfactoryservice,0.0,2,2,0
1149,1149,registryprotocol,0.0,2,2,0
1150,1150,registrystate,0.0,2,2,0
1151,1151,registryurl,0.0,3,3,0
1152,1152,release,0.0,2,2,0
1153,1153,remove,0.0,6,6,0
1154,1154,removeerrorhandler,0.0,1,1,0
1155,1155,removeeventcount,0.0,1,1,0
1156,1156,removeevents,0.0,1,1,0
1157,1157,render,0.0,2,2,0
1158,1158,repeat,0.0,1,1,0
1159,1159,replay,0.0,4,4,0
1160,1160,repository,0.0,3,3,0
1161,1161,represent,0.0,1,1,0
1162,1162,republisher,0.0,1,1,0
1163,1163,request,0.0,26,26,0
1164,1164,request1,0.0,2,2,0
1165,1165,request2,0.0,2,2,0
1166,1166,requester,0.0,1,1,0
1167,1167,requestparams,0.0,4,4,0
1168,1168,require,0.0,1,1,0
1169,1169,reset,0.0,3,3,0
1170,1170,resource,0.0,1,1,0
1171,1171,response,0.0,31,31,0
1172,1172,responsethrowinginoncompletedeliveredtoplugin,0.0,1,1,0
1173,1173,responsethrowinginonsuccessdeliveredtoplugin,0.0,1,1,0
1174,1174,results,0.0,5,5,0
1175,1175,resume,0.0,2,2,0
1176,1176,resumed,0.0,1,1,0
1177,1177,retry,0.0,1,1,0
1178,1178,retry-after,0.0,1,1,0
1179,1179,retrywhen,0.0,1,1,0
1180,1180,return,0.0,1,1,0
1181,1181,returnnonserialized,0.0,1,1,0
1182,1182,returnvalue,0.0,2,2,0
1183,1183,revisionsall,0.0,1,1,0
1184,1184,revisionsallcurrent,0.0,1,1,0
1185,1185,revisionsallitems,0.0,1,1,0
1186,1186,revisionsalllexemes,0.0,1,1,0
1187,1187,revisionsallproperties,0.0,1,1,0
1188,1188,rootbeandefinition,0.0,1,1,0
1189,1189,rounded-#{$side},0.0,1,1,0
1190,1190,rpc,0.0,5,5,0
1191,1191,rpccontext,0.0,2,2,0
1192,1192,rpcexporter,0.0,1,1,0
1193,1193,rprotocol,0.0,2,2,0
1194,1194,rsp3,0.0,1,1,0
1195,1195,run,0.0,5,5,0
1196,1196,runconcurrently,0.0,2,2,0
1197,1197,runningcalls,0.0,1,1,0
1198,1198,runs,0.0,2,2,0
1199,1199,runtimeexception,0.0,1,1,0
1200,1200,rxjavaplugins,0.0,6,6,0
1201,1201,rxsend,0.0,2,2,0
1202,1202,salaboy,0.0,9,9,0
1203,1203,sandbox,0.0,2,2,0
1204,1204,save,0.0,8,8,0
1205,1205,saved,0.0,3,3,0
1206,1206,saveoneliketocounterwork,0.0,1,1,0
1207,1207,sb,0.0,1,1,0
1208,1208,schedulerfacade,0.0,1,1,0
1209,1209,scheme,0.0,1,1,0
1210,1210,scripts,0.0,1,1,0
1211,1211,sec,0.0,1,1,0
1212,1212,second,0.0,1,1,0
1213,1213,secondary,0.0,3,3,0
1214,1214,security,0.0,20,20,0
1215,1215,securitycontextholder,0.0,2,2,0
1216,1216,securitymanager,0.0,11,11,0
1217,1217,securitytest,0.0,3,3,0
1218,1218,see,0.0,8,8,0
1219,1219,select,0.0,1,1,0
1220,1220,send,0.0,4,4,0
1221,1221,sendemail,0.0,1,1,0
1222,1222,sendemaillist,0.0,1,1,0
1223,1223,sendingorder,0.0,1,1,0
1224,1224,sendtext,0.0,2,2,0
1225,1225,sentenceread,0.0,1,1,0
1226,1226,serializable,0.0,3,3,0
1227,1227,serializabletester,0.0,1,1,0
1228,1228,serializer,0.0,1,1,0
1229,1229,serializerfeature,0.0,5,5,0
1230,1230,series,0.0,1,1,0
1231,1231,serverendpointconfig,0.0,1,1,0
1232,1232,serverurl,0.0,1,1,0
1233,1233,service,0.0,20,20,0
1234,1234,servicename,0.0,4,4,0
1235,1235,services,0.0,3,3,0
1236,1236,serviceurl,0.0,3,3,0
1237,1237,session,0.0,4,4,0
1238,1238,sessiondata,0.0,5,5,0
1239,1239,sessionid,0.0,5,5,0
1240,1240,sessionmap,0.0,2,2,0
1241,1241,set,0.0,37,37,0
1242,1242,setactionproxyfactory,0.0,4,4,0
1243,1243,setattachment,0.0,2,2,0
1244,1244,setattribute,0.0,2,2,0
1245,1245,setauthority,0.0,1,1,0
1246,1246,setcallbackordernum,0.0,1,1,0
1247,1247,seterrorhandler,0.0,6,6,0
1248,1248,setexecutor,0.0,2,2,0
1249,1249,setfactorymethod,0.0,1,1,0
1250,1250,setid,0.0,2,2,0
1251,1251,setinitialcontextfactorybuilder,0.0,1,1,0
1252,1252,setlastname,0.0,1,1,0
1253,1253,setlocaldumpfile,0.0,1,1,0
1254,1254,setmaxbufsize,0.0,1,1,0
1255,1255,setmaxmemory,0.0,2,2,0
1256,1256,setmaxpreparedstatements,0.0,1,1,0
1257,1257,setname,0.0,1,1,0
1258,1258,setofflinemode,0.0,3,3,0
1259,1259,setproperty,0.0,4,4,0
1260,1260,setshowcachenodeinfo,0.0,1,1,0
1261,1261,setstatus,0.0,26,26,0
1262,1262,setsubsystemxml,0.0,2,2,0
1263,1263,settime,0.0,1,1,0
1264,1264,settimer,0.0,5,5,0
1265,1265,setupactionfactory,0.0,4,4,0
1266,1266,setupqueue,0.0,5,5,0
1267,1267,should,0.0,29,29,0
1268,1268,shouldbethreadsafewheninitializingprocessor,0.0,1,1,0
1269,1269,shouldn,0.0,2,2,0
1270,1270,shouldpasstestervalidation,0.0,1,1,0
1271,1271,shouldreportmissingasmproperly,0.0,1,1,0
1272,1272,shouldretryondemandwithdynamicdelay,0.0,1,1,0
1273,1273,shouldreturnbodywhenenabledandnomax,0.0,1,1,0
1274,1274,shouldskipovernonserializableclass,0.0,1,1,0
1275,1275,shutdown,0.0,6,6,0
1276,1276,shutdowninstance,0.0,1,1,0
1277,1277,shutdownlistenermanager,0.0,1,1,0
1278,1278,siddhimanager,0.0,1,1,0
1279,1279,simple,0.0,5,5,0
1280,1280,singlesslsocketfactory,0.0,1,1,0
1281,1281,singletonlist,0.0,6,6,0
1282,1282,singleverifier,0.0,1,1,0
1283,1283,situation,0.0,2,2,0
1284,1284,size,0.0,26,26,0
1285,1285,skipping,0.0,1,1,0
1286,1286,sl,0.0,1,1,0
1287,1287,sleep,0.0,8,8,0
1288,1288,slots,0.0,1,1,0
1289,1289,socket,0.0,2,2,0
1290,1290,socketutil,0.0,2,2,0
1291,1291,some,0.0,3,3,0
1292,1292,something,0.0,1,1,0
1293,1293,specializedmpsclinkedqueue,0.0,1,1,0
1294,1294,speciallist,0.0,1,1,0
1295,1295,split1,0.0,1,1,0
1296,1296,split2,0.0,1,1,0
1297,1297,spyappender,0.0,1,1,0
1298,1298,st,0.0,1,1,0
1299,1299,standalonetask,0.0,10,10,0
1300,1300,start,0.0,9,9,0
1301,1301,startserver,0.0,2,2,0
1302,1302,startswith,0.0,2,2,0
1303,1303,starttime,0.0,1,1,0
1304,1304,stats,0.0,2,2,0
1305,1305,status,0.0,3,3,0
1306,1306,step,0.0,2,2,0
1307,1307,still,0.0,2,2,0
1308,1308,stop,0.0,4,4,0
1309,1309,stopserver,0.0,2,2,0
1310,1310,stopwatch,0.0,1,1,0
1311,1311,store,0.0,8,8,0
1312,1312,stored,0.0,1,1,0
1313,1313,stream,0.0,1,1,0
1314,1314,string,0.0,11,11,0
1315,1315,strutsconstants,0.0,4,4,0
1316,1316,stubs,0.0,2,2,0
1317,1317,submit,0.0,3,3,0
1318,1318,subscribe,0.0,11,11,0
1319,1319,subscriberrule,0.0,4,4,0
1320,1320,subsystem,0.0,3,3,0
1321,1321,subtreelistener,0.0,5,5,0
1322,1322,succeeded,0.0,3,3,0
1323,1323,succeeds,0.0,1,1,0
1324,1324,success,0.0,6,6,0
1325,1325,successful,0.0,1,1,0
1326,1326,successfully,0.0,1,1,0
1327,1327,such,0.0,1,1,0
1328,1328,sum,0.0,1,1,0
1329,1329,sumprice,0.0,1,1,0
1330,1330,supershorttoextendsinteger,0.0,1,1,0
1331,1331,support,0.0,4,4,0
1332,1332,supportschedulecallback,0.0,1,1,0
1333,1333,sure,0.0,2,2,0
1334,1334,swallow,0.0,3,3,0
1335,1335,symbol,0.0,1,1,0
1336,1336,synchronizedlist,0.0,2,2,0
1337,1337,sys,0.0,2,2,0
1338,1338,system,0.0,26,26,0
1339,1339,systemtime,0.0,1,1,0
1340,1340,t,0.0,9,9,0
1341,1341,t1,0.0,1,1,0
1342,1342,t2,0.0,1,1,0
1343,1343,t3,0.0,1,1,0
1344,1344,tag,0.0,1,1,0
1345,1345,target,0.0,1,1,0
1346,1346,taskruntime,0.0,20,20,0
1347,1347,tasks,0.0,13,13,0
1348,1348,tc,0.0,2,2,0
1349,1349,tcp,0.0,4,4,0
1350,1350,telnet,0.0,5,5,0
1351,1351,tenminutesbefore,0.0,2,2,0
1352,1352,test,0.0,38,38,0
1353,1353,test-project,0.0,1,1,0
1354,1354,test/nested,0.0,2,2,0
1355,1355,test/path,0.0,4,4,0
1356,1356,test01,0.0,1,1,0
1357,1357,test_0,0.0,1,1,0
1358,1358,test_date,0.0,2,2,0
1359,1359,test_ephemeral_sequential,0.0,1,1,0
1360,1360,test_for_issue,0.0,5,5,0
1361,1361,test_for_issue_1,0.0,1,1,0
1362,1362,test_jsonfield,0.0,1,1,0
1363,1363,test_malformed_address,0.0,1,1,0
1364,1364,test_mapping_1,0.0,1,1,0
1365,1365,test_max_buf,0.0,1,1,0
1366,1366,test_no_abuse,0.0,1,1,0
1367,1367,test_serverversion,0.0,1,1,0
1368,1368,testaction,0.0,4,4,0
1369,1369,testactionpermission,0.0,20,20,0
1370,1370,testannotatedclientendpoint,0.0,1,1,0
1371,1371,testassertionvalidity,0.0,1,1,0
1372,1372,testauthenticateuserdigestusernotfound,0.0,1,1,0
1373,1373,testbasiccancel,0.0,1,1,0
1374,1374,testbasicconsume,0.0,1,1,0
1375,1375,testbean,0.0,2,2,0
1376,1376,testbind,0.0,2,2,0
1377,1377,testbindnested,0.0,1,1,0
1378,1378,testbindreferenceable,0.0,1,1,0
1379,1379,testbulkclusterjoining,0.0,1,1,0
1380,1380,testchangepath,0.0,1,1,0
1381,1381,testchangeservicenotexport,0.0,1,1,0
1382,1382,testclassintrospector,0.0,1,1,0
